ts_hour,temperature_2m,relative_humidity_2m,precipitation,weather_code,wind_speed_10m,pressure_msl,cloud_cover
2022-10-25 02:00:00,14.2,52,0.0,3,9.7,1023.1,100
2022-10-25 03:00:00,14.2,53,0.0,3,8.9,1023.2,100
2022-10-25 04:00:00,14.7,54,0.0,3,10.1,1022.6,100
2022-10-25 05:00:00,14.9,54,0.0,3,7.6,1022.6,100
2022-10-25 06:00:00,14.1,57,0.0,3,7.3,1022.8,88
2022-10-25 07:00:00,12.9,61,0.0,2,7.6,1023.2,50
2022-10-25 08:00:00,13.9,60,0.0,2,7.5,1023.9,76
2022-10-25 09:00:00,16.1,54,0.0,3,5.5,1024.0,100
2022-10-25 10:00:00,17.8,49,0.0,3,7.2,1024.3,92
2022-10-25 11:00:00,19.0,44,0.0,3,11.2,1023.9,96
2022-10-25 12:00:00,20.2,40,0.0,3,12.0,1022.9,100
2022-10-25 13:00:00,20.5,40,0.0,3,12.4,1022.0,100
2022-10-25 14:00:00,20.5,40,0.0,3,14.6,1021.1,99
2022-10-25 15:00:00,21.0,39,0.0,3,15.3,1020.3,99
2022-10-25 16:00:00,21.1,36,0.0,3,14.6,1019.8,97
2022-10-25 17:00:00,19.9,41,0.0,3,8.7,1019.7,100
2022-10-25 18:00:00,18.5,44,0.0,3,9.6,1020.1,100
2022-10-25 19:00:00,18.1,44,0.0,3,9.5,1020.7,100
2022-10-25 20:00:00,17.4,46,0.0,3,8.8,1020.9,100
2022-10-25 21:00:00,17.5,45,0.0,3,10.2,1021.2,100
2022-10-25 22:00:00,17.6,44,0.0,3,9.3,1021.7,100
2022-10-25 23:00:00,17.1,46,0.0,3,7.9,1021.7,100
2022-10-26 00:00:00,16.2,50,0.0,3,5.7,1021.7,100
2022-10-26 01:00:00,15.7,54,0.0,3,5.0,1021.4,100
2022-10-26 02:00:00,15.8,55,0.0,3,6.9,1021.4,100
2022-10-26 03:00:00,15.1,64,0.0,3,5.8,1021.0,100
2022-10-26 04:00:00,14.8,68,0.0,3,5.0,1021.1,100
2022-10-26 05:00:00,14.3,74,0.1,51,5.7,1021.1,100
2022-10-26 06:00:00,13.6,82,0.2,51,4.9,1021.5,100
2022-10-26 07:00:00,13.4,85,0.1,51,5.5,1022.2,100
2022-10-26 08:00:00,13.7,90,0.4,51,5.1,1023.3,100
2022-10-26 09:00:00,13.9,92,0.5,53,7.5,1023.4,100
2022-10-26 10:00:00,15.4,83,0.3,51,6.2,1023.5,89
2022-10-26 11:00:00,17.0,70,0.0,1,7.9,1023.2,42
2022-10-26 12:00:00,18.1,60,0.0,3,7.3,1022.9,100
2022-10-26 13:00:00,18.2,57,0.0,3,8.4,1022.1,100
2022-10-26 14:00:00,18.3,55,0.0,3,8.1,1021.3,93
2022-10-26 15:00:00,18.8,52,0.0,3,8.0,1021.3,98
2022-10-26 16:00:00,18.4,52,0.0,3,8.8,1021.4,98
2022-10-26 17:00:00,17.8,54,0.0,3,8.1,1021.6,92
2022-10-26 18:00:00,16.1,60,0.0,0,7.1,1021.8,15
2022-10-26 19:00:00,14.6,68,0.0,0,5.9,1022.7,4
2022-10-26 20:00:00,13.3,78,0.0,0,7.1,1024.0,1
2022-10-26 21:00:00,12.6,83,0.0,0,6.7,1024.6,4
2022-10-26 22:00:00,11.8,88,0.0,2,6.7,1025.2,52
2022-10-26 23:00:00,13.1,80,0.0,3,6.4,1025.7,80
2022-10-27 00:00:00,11.2,89,0.0,1,6.5,1025.6,45
2022-10-27 01:00:00,10.4,93,0.0,1,6.9,1025.7,39
2022-10-27 02:00:00,11.5,87,0.0,0,4.7,1025.9,14
2022-10-27 03:00:00,10.1,93,0.0,0,5.8,1026.1,0
2022-10-27 04:00:00,9.1,97,0.0,3,6.5,1026.2,99
2022-10-27 05:00:00,9.1,98,0.0,3,6.0,1026.6,93
2022-10-27 06:00:00,8.9,98,0.0,3,7.2,1027.3,86
2022-10-27 07:00:00,9.5,97,0.0,3,5.5,1027.9,100
2022-10-27 08:00:00,11.8,88,0.0,3,8.9,1028.8,100
2022-10-27 09:00:00,13.9,77,0.0,3,10.8,1029.7,100
2022-10-27 10:00:00,15.8,66,0.0,3,14.6,1030.0,100
2022-10-27 11:00:00,17.2,59,0.0,3,19.2,1029.6,99
2022-10-27 12:00:00,18.4,54,0.0,3,19.6,1029.0,99
2022-10-27 13:00:00,19.0,51,0.0,3,20.4,1028.2,100
2022-10-27 14:00:00,19.5,47,0.0,3,19.7,1027.2,99
2022-10-27 15:00:00,19.6,45,0.0,3,19.1,1026.9,100
2022-10-27 16:00:00,19.4,46,0.0,3,19.0,1026.8,98
2022-10-27 17:00:00,18.4,50,0.0,3,15.1,1027.2,95
2022-10-27 18:00:00,15.9,64,0.0,3,18.9,1027.7,97
2022-10-27 19:00:00,15.1,68,0.0,3,17.1,1028.5,97
2022-10-27 20:00:00,14.4,71,0.0,2,15.9,1029.5,52
2022-10-27 21:00:00,13.8,73,0.0,3,16.9,1030.3,100
2022-10-27 22:00:00,13.1,76,0.0,3,14.4,1030.3,99
2022-10-27 23:00:00,12.4,78,0.0,3,13.0,1030.5,100
2022-10-28 00:00:00,12.1,78,0.0,3,10.1,1030.4,100
2022-10-28 01:00:00,11.9,76,0.0,3,9.8,1030.0,100
2022-10-28 02:00:00,11.6,75,0.0,3,8.7,1029.8,100
2022-10-28 03:00:00,11.5,73,0.0,3,8.7,1029.8,100
2022-10-28 04:00:00,11.2,75,0.1,51,8.5,1029.6,100
2022-10-28 05:00:00,10.7,85,0.5,53,10.0,1029.9,100
2022-10-28 06:00:00,10.8,81,0.2,51,10.9,1030.0,100
2022-10-28 07:00:00,10.6,79,0.0,3,11.5,1030.4,100
2022-10-28 08:00:00,10.6,79,0.0,3,9.3,1031.1,99
2022-10-28 09:00:00,11.3,74,0.0,3,8.1,1031.4,100
2022-10-28 10:00:00,12.4,69,0.0,3,9.9,1031.2,100
2022-10-28 11:00:00,13.2,66,0.0,3,10.7,1030.7,100
2022-10-28 12:00:00,14.1,64,0.0,3,8.9,1029.9,100
2022-10-28 13:00:00,14.9,63,0.0,3,6.6,1029.1,100
2022-10-28 14:00:00,15.8,61,0.0,3,5.7,1028.0,100
2022-10-28 15:00:00,16.3,59,0.0,3,8.2,1027.3,99
2022-10-28 16:00:00,16.6,57,0.0,3,12.7,1027.0,100
2022-10-28 17:00:00,16.2,59,0.0,3,7.4,1026.9,100
2022-10-28 18:00:00,14.4,67,0.0,3,5.5,1027.0,100
2022-10-28 19:00:00,14.1,69,0.0,3,5.9,1027.3,100
2022-10-28 20:00:00,14.4,70,0.0,3,7.3,1027.9,100
2022-10-28 21:00:00,14.4,69,0.0,3,8.5,1028.1,100
2022-10-28 22:00:00,14.3,69,0.0,3,8.9,1028.4,100
2022-10-28 23:00:00,14.1,69,0.0,3,7.9,1028.5,100
2022-10-29 00:00:00,13.9,69,0.0,3,7.4,1028.3,100
2022-10-29 01:00:00,13.6,70,0.0,3,6.3,1028.0,100
2022-10-29 02:00:00,13.4,70,0.0,3,6.6,1028.0,99
2022-10-29 03:00:00,12.9,75,0.6,53,8.6,1027.6,99
2022-10-29 04:00:00,12.7,77,0.0,3,7.8,1027.4,100
2022-10-29 05:00:00,12.7,77,0.0,3,7.5,1027.4,100
2022-10-29 06:00:00,12.7,75,0.0,3,7.2,1027.6,100
2022-10-29 07:00:00,12.6,76,0.0,3,6.6,1027.9,100
2022-10-29 08:00:00,12.9,74,0.0,3,6.6,1029.0,100
2022-10-29 09:00:00,13.1,75,0.0,3,5.4,1029.7,100
2022-10-29 10:00:00,13.6,73,0.0,3,6.0,1029.5,100
2022-10-29 11:00:00,14.1,72,0.0,3,6.3,1029.1,100
2022-10-29 12:00:00,15.1,67,0.0,3,6.4,1028.0,87
2022-10-29 13:00:00,16.3,62,0.0,3,6.6,1026.7,81
2022-10-29 14:00:00,17.0,59,0.0,1,6.0,1025.6,43
2022-10-29 15:00:00,17.4,57,0.0,1,5.6,1025.0,24
2022-10-29 16:00:00,17.2,57,0.0,2,6.3,1024.9,55
2022-10-29 17:00:00,16.0,61,0.0,2,6.0,1024.9,60
2022-10-29 18:00:00,14.3,66,0.0,3,7.6,1024.9,98
2022-10-29 19:00:00,13.6,68,0.0,3,7.7,1025.3,100
2022-10-29 20:00:00,12.6,75,0.0,3,6.5,1026.3,96
2022-10-29 21:00:00,12.4,77,0.0,3,6.9,1026.4,100
2022-10-29 22:00:00,12.1,80,0.0,3,7.1,1026.4,99
2022-10-29 23:00:00,13.0,74,0.0,3,4.2,1026.3,97
2022-10-30 00:00:00,12.7,76,0.0,3,1.5,1026.4,97
2022-10-30 01:00:00,11.6,82,0.0,2,1.8,1026.1,77
2022-10-30 02:00:00,11.4,83,0.0,3,4.7,1025.7,100
2022-10-30 03:00:00,12.2,79,0.0,3,3.4,1025.0,100
2022-10-30 04:00:00,12.7,76,0.0,3,5.8,1024.6,100
2022-10-30 05:00:00,12.6,77,0.0,3,4.3,1024.6,100
2022-10-30 06:00:00,12.1,83,0.0,3,3.4,1024.7,86
2022-10-30 07:00:00,11.6,84,0.0,3,3.6,1025.0,93
2022-10-30 08:00:00,12.7,86,0.4,51,5.2,1025.5,100
2022-10-30 09:00:00,12.9,88,0.5,53,4.7,1025.9,100
2022-10-30 10:00:00,13.8,84,0.0,3,4.7,1025.9,100
2022-10-30 11:00:00,14.1,82,0.0,3,3.9,1025.6,100
2022-10-30 12:00:00,14.7,80,0.1,51,3.6,1025.1,100
2022-10-30 13:00:00,15.3,75,0.0,3,0.5,1023.9,100
2022-10-30 14:00:00,16.2,69,0.0,3,4.3,1022.9,90
2022-10-30 15:00:00,17.2,63,0.0,0,5.5,1022.5,12
2022-10-30 16:00:00,17.5,62,0.0,0,7.7,1022.2,12
2022-10-30 17:00:00,16.4,68,0.0,0,8.2,1022.2,14
2022-10-30 18:00:00,14.1,77,0.0,0,6.8,1022.1,1
2022-10-30 19:00:00,13.4,80,0.0,0,7.1,1022.6,1
2022-10-30 20:00:00,11.9,91,0.0,0,7.9,1023.7,3
2022-10-30 21:00:00,12.7,88,0.0,0,6.5,1023.7,4
2022-10-30 22:00:00,12.7,87,0.0,0,7.2,1023.9,1
2022-10-30 23:00:00,12.8,84,0.0,0,8.0,1024.2,4
2022-10-31 00:00:00,12.6,83,0.0,0,8.7,1024.1,6
2022-10-31 01:00:00,12.1,85,0.0,0,8.0,1023.9,1
2022-10-31 02:00:00,11.4,89,0.0,0,6.9,1023.5,0
2022-10-31 03:00:00,10.9,93,0.0,0,6.1,1023.0,0
2022-10-31 04:00:00,11.1,92,0.0,0,8.0,1022.8,0
2022-10-31 05:00:00,12.1,88,0.0,0,10.1,1022.7,0
2022-10-31 06:00:00,12.7,84,0.0,0,11.7,1022.7,0
2022-10-31 07:00:00,13.0,81,0.0,0,13.3,1023.1,0
2022-10-31 08:00:00,14.2,78,0.0,0,13.9,1024.3,13
2022-10-31 09:00:00,16.1,71,0.0,3,14.3,1024.7,100
2022-10-31 10:00:00,18.0,61,0.0,3,17.4,1024.8,100
2022-10-31 11:00:00,19.3,56,0.0,3,12.5,1025.0,100
2022-10-31 12:00:00,20.4,53,0.0,2,12.4,1024.8,53
2022-10-31 13:00:00,21.0,48,0.0,1,13.8,1023.9,39
2022-10-31 14:00:00,21.0,50,0.0,0,13.8,1023.1,2
2022-10-31 15:00:00,21.0,50,0.0,0,13.3,1022.9,13
2022-10-31 16:00:00,20.4,53,0.0,0,10.8,1023.1,14
2022-10-31 17:00:00,18.6,61,0.0,0,6.4,1023.2,7
2022-10-31 18:00:00,16.3,71,0.0,0,7.4,1023.7,7
2022-10-31 19:00:00,15.1,76,0.0,0,6.9,1024.5,6
2022-10-31 20:00:00,13.4,85,0.0,0,9.7,1024.6,0
2022-10-31 21:00:00,13.2,85,0.0,0,8.2,1024.7,0
2022-10-31 22:00:00,12.2,89,0.0,0,8.2,1024.9,0
2022-10-31 23:00:00,13.6,82,0.0,0,6.2,1025.4,0
2022-11-01 00:00:00,13.6,82,0.0,0,5.5,1025.6,0
2022-11-01 01:00:00,11.5,89,0.0,0,6.3,1025.7,0
2022-11-01 02:00:00,11.3,88,0.0,0,6.0,1025.4,0
2022-11-01 03:00:00,10.7,88,0.0,0,5.8,1025.0,0
2022-11-01 04:00:00,9.3,92,0.0,0,6.7,1024.8,0
2022-11-01 05:00:00,8.8,94,0.0,0,7.9,1025.1,0
2022-11-01 06:00:00,8.4,95,0.0,0,8.2,1025.2,0
2022-11-01 07:00:00,8.5,96,0.0,0,7.0,1025.6,5
2022-11-01 08:00:00,10.4,93,0.0,0,3.6,1026.4,10
2022-11-01 09:00:00,12.5,85,0.0,0,4.0,1026.6,0
2022-11-01 10:00:00,14.9,77,0.0,0,5.8,1026.4,3
2022-11-01 11:00:00,17.0,68,0.0,0,7.2,1025.9,2
2022-11-01 12:00:00,18.9,60,0.0,0,8.9,1024.9,0
2022-11-01 13:00:00,20.5,52,0.0,1,12.4,1023.7,31
2022-11-01 14:00:00,20.8,49,0.0,0,11.5,1022.5,10
2022-11-01 15:00:00,20.8,49,0.0,0,10.5,1022.0,2
2022-11-01 16:00:00,20.4,49,0.0,0,10.1,1021.8,1
2022-11-01 17:00:00,18.2,59,0.0,0,6.0,1021.3,0
2022-11-01 18:00:00,15.4,70,0.0,0,7.6,1021.0,0
2022-11-01 19:00:00,14.6,73,0.0,0,7.7,1021.2,0
2022-11-01 20:00:00,12.9,82,0.0,0,7.4,1021.3,0
2022-11-01 21:00:00,12.7,81,0.0,0,7.1,1021.5,5
2022-11-01 22:00:00,12.9,77,0.0,0,7.2,1021.9,10
2022-11-01 23:00:00,12.8,76,0.0,0,8.0,1022.0,1
2022-11-02 00:00:00,12.2,79,0.0,0,8.6,1022.1,1
2022-11-02 01:00:00,11.9,80,0.0,0,9.5,1021.9,3
2022-11-02 02:00:00,11.7,81,0.0,0,10.5,1021.7,6
2022-11-02 03:00:00,11.4,83,0.0,0,10.5,1021.3,0
2022-11-02 04:00:00,11.1,85,0.0,0,9.6,1021.0,0
2022-11-02 05:00:00,10.5,88,0.0,0,8.0,1021.1,0
2022-11-02 06:00:00,9.9,90,0.0,0,7.0,1021.2,0
2022-11-02 07:00:00,9.7,91,0.0,0,7.2,1021.3,0
2022-11-02 08:00:00,11.8,80,0.0,0,9.5,1021.3,0
2022-11-02 09:00:00,14.3,68,0.0,0,7.6,1021.8,0
2022-11-02 10:00:00,16.5,59,0.0,0,8.6,1021.5,0
2022-11-02 11:00:00,18.0,54,0.0,0,9.1,1020.6,0
2022-11-02 12:00:00,19.2,51,0.0,0,9.5,1019.9,10
2022-11-02 13:00:00,20.2,48,0.0,2,8.8,1018.9,76
2022-11-02 14:00:00,20.7,47,0.0,3,8.7,1017.7,93
2022-11-02 15:00:00,20.4,48,0.0,2,9.7,1017.0,75
2022-11-02 16:00:00,20.0,49,0.0,1,8.8,1016.7,33
2022-11-02 17:00:00,18.1,58,0.0,3,5.5,1016.9,86
2022-11-02 18:00:00,17.1,61,0.0,1,7.4,1017.3,27
2022-11-02 19:00:00,15.6,67,0.0,2,8.1,1018.0,71
2022-11-02 20:00:00,14.8,70,0.1,51,5.5,1018.4,100
2022-11-02 21:00:00,16.3,63,0.0,3,6.5,1018.7,90
2022-11-02 22:00:00,15.7,65,0.0,3,5.9,1019.0,100
2022-11-02 23:00:00,16.0,64,0.0,0,6.3,1018.8,3
2022-11-03 00:00:00,13.1,79,0.0,1,8.4,1019.1,22
2022-11-03 01:00:00,12.2,86,0.0,1,7.5,1019.3,28
2022-11-03 02:00:00,12.3,86,0.0,1,5.9,1019.2,34
2022-11-03 03:00:00,12.3,84,0.0,3,7.2,1019.2,91
2022-11-03 04:00:00,12.9,79,0.0,3,7.5,1019.2,100
2022-11-03 05:00:00,12.8,80,0.0,3,11.9,1019.9,99
2022-11-03 06:00:00,12.2,80,0.0,3,15.3,1021.1,100
2022-11-03 07:00:00,11.5,78,0.0,3,17.6,1022.0,100
2022-11-03 08:00:00,12.0,75,0.0,3,14.5,1023.8,100
2022-11-03 09:00:00,13.3,68,0.0,3,16.8,1024.8,100
2022-11-03 10:00:00,13.6,68,0.0,3,19.4,1025.5,100
2022-11-03 11:00:00,13.9,68,0.0,3,21.4,1025.9,100
2022-11-03 12:00:00,14.9,63,0.0,3,25.9,1025.7,100
2022-11-03 13:00:00,14.9,65,0.0,3,23.7,1025.4,100
2022-11-03 14:00:00,15.7,60,0.0,3,24.7,1025.0,100
2022-11-03 15:00:00,15.3,63,0.0,3,22.9,1025.1,98
2022-11-03 16:00:00,14.3,68,0.0,2,21.5,1025.5,62
2022-11-03 17:00:00,13.1,73,0.0,3,16.6,1026.1,85
2022-11-03 18:00:00,12.2,75,0.0,3,12.3,1026.5,100
2022-11-03 19:00:00,12.1,73,0.0,3,10.3,1027.3,100
2022-11-03 20:00:00,11.4,78,0.0,3,8.8,1028.6,100
2022-11-03 21:00:00,11.2,77,0.0,3,9.7,1028.6,99
2022-11-03 22:00:00,10.5,79,0.0,3,6.5,1029.3,100
2022-11-03 23:00:00,10.4,79,0.0,3,4.9,1029.4,94
2022-11-04 00:00:00,9.1,87,0.0,3,5.6,1029.2,99
2022-11-04 01:00:00,9.6,84,0.0,3,5.4,1029.1,98
2022-11-04 02:00:00,8.8,88,0.0,3,5.2,1029.4,98
2022-11-04 03:00:00,9.2,84,0.0,1,6.0,1029.3,43
2022-11-04 04:00:00,7.8,92,0.0,3,4.6,1029.3,100
2022-11-04 05:00:00,7.8,91,0.0,3,4.5,1029.8,94
2022-11-04 06:00:00,8.4,86,0.0,3,4.2,1030.1,100
2022-11-04 07:00:00,8.5,84,0.0,3,4.0,1030.4,100
2022-11-04 08:00:00,8.7,82,0.0,3,6.1,1031.5,100
2022-11-04 09:00:00,9.9,75,0.0,3,5.5,1032.4,96
2022-11-04 10:00:00,11.6,65,0.0,3,6.8,1032.4,99
2022-11-04 11:00:00,12.9,53,0.0,3,9.2,1031.6,89
2022-11-04 12:00:00,14.2,40,0.0,2,9.0,1030.8,76
2022-11-04 13:00:00,15.2,33,0.0,1,8.4,1029.6,32
2022-11-04 14:00:00,15.6,30,0.0,3,8.0,1028.6,81
2022-11-04 15:00:00,15.6,29,0.0,2,7.8,1028.1,52
2022-11-04 16:00:00,15.2,30,0.0,3,7.1,1028.0,88
2022-11-04 17:00:00,13.2,43,0.0,3,5.5,1028.2,98
2022-11-04 18:00:00,11.9,42,0.0,3,6.2,1028.4,100
2022-11-04 19:00:00,11.1,45,0.0,3,5.7,1028.9,100
2022-11-04 20:00:00,10.0,59,0.0,3,6.9,1029.4,100
2022-11-04 21:00:00,10.1,57,0.0,3,5.2,1029.4,98
2022-11-04 22:00:00,9.8,56,0.0,1,7.2,1029.4,23
2022-11-04 23:00:00,8.9,57,0.0,0,8.0,1029.2,0
2022-11-05 00:00:00,8.4,59,0.0,0,8.6,1028.8,0
2022-11-05 01:00:00,8.1,62,0.0,0,8.2,1028.5,0
2022-11-05 02:00:00,8.1,63,0.0,0,9.0,1028.3,0
2022-11-05 03:00:00,8.1,62,0.0,0,9.3,1027.9,1
2022-11-05 04:00:00,7.9,60,0.0,0,8.9,1027.7,9
2022-11-05 05:00:00,7.8,60,0.0,0,8.4,1027.8,13
2022-11-05 06:00:00,7.4,62,0.0,2,7.7,1027.8,59
2022-11-05 07:00:00,8.1,59,0.0,3,7.7,1027.9,92
2022-11-05 08:00:00,9.8,65,0.0,2,7.4,1028.6,79
2022-11-05 09:00:00,10.4,67,0.0,3,4.1,1029.1,88
2022-11-05 10:00:00,12.2,56,0.0,1,5.1,1029.0,44
2022-11-05 11:00:00,14.1,50,0.1,51,7.6,1028.1,35
2022-11-05 12:00:00,15.4,48,0.0,0,9.1,1027.4,17
2022-11-05 13:00:00,16.7,44,0.0,1,11.1,1025.9,37
2022-11-05 14:00:00,17.4,40,0.0,0,12.6,1024.5,15
2022-11-05 15:00:00,17.5,40,0.0,0,13.2,1023.7,2
2022-11-05 16:00:00,17.0,41,0.0,0,12.2,1023.4,3
2022-11-05 17:00:00,15.2,48,0.0,0,7.9,1023.3,4
2022-11-05 18:00:00,13.1,54,0.0,0,8.9,1023.5,0
2022-11-05 19:00:00,12.3,57,0.0,0,10.3,1023.9,15
2022-11-05 20:00:00,11.8,58,0.0,1,11.0,1023.7,31
2022-11-05 21:00:00,11.7,58,0.0,3,12.0,1023.6,98
2022-11-05 22:00:00,11.8,58,0.0,2,12.3,1023.5,67
2022-11-05 23:00:00,11.6,60,0.0,1,12.2,1023.4,46
2022-11-06 00:00:00,11.2,63,0.0,3,11.5,1023.0,100
2022-11-06 01:00:00,11.4,63,0.0,3,7.7,1022.8,100
2022-11-06 02:00:00,11.8,61,0.0,3,9.0,1022.5,100
2022-11-06 03:00:00,11.4,61,0.0,3,11.5,1021.6,100
2022-11-06 04:00:00,11.2,62,0.0,3,11.9,1020.8,100
2022-11-06 05:00:00,11.4,61,0.0,3,11.5,1020.5,92
2022-11-06 06:00:00,10.9,65,0.0,1,10.5,1020.6,44
2022-11-06 07:00:00,10.6,68,0.0,1,11.9,1020.7,45
2022-11-06 08:00:00,11.5,66,0.0,1,10.7,1021.1,37
2022-11-06 09:00:00,13.9,60,0.0,3,7.0,1021.6,82
2022-11-06 10:00:00,16.0,54,0.0,1,6.4,1021.3,48
2022-11-06 11:00:00,17.8,51,0.0,1,7.6,1020.4,29
2022-11-06 12:00:00,19.1,49,0.0,0,7.9,1019.5,19
2022-11-06 13:00:00,20.0,48,0.0,3,7.1,1017.9,89
2022-11-06 14:00:00,20.0,49,0.1,51,7.1,1016.9,71
2022-11-06 15:00:00,20.0,51,0.4,51,4.6,1016.4,37
2022-11-06 16:00:00,19.1,53,0.0,1,9.6,1016.4,25
2022-11-06 17:00:00,16.9,63,0.0,1,4.8,1016.5,37
2022-11-06 18:00:00,16.4,62,0.0,1,4.6,1016.8,20
2022-11-06 19:00:00,14.6,71,0.0,0,6.2,1017.2,3
2022-11-06 20:00:00,14.0,76,0.0,0,7.6,1017.9,0
2022-11-06 21:00:00,13.9,76,0.0,0,9.4,1018.3,0
2022-11-06 22:00:00,13.4,76,0.0,1,8.8,1018.7,30
2022-11-06 23:00:00,12.4,81,0.0,0,6.4,1019.0,6
2022-11-07 00:00:00,11.2,87,0.0,1,5.9,1019.3,28
2022-11-07 01:00:00,10.8,89,0.0,0,6.2,1019.4,1
2022-11-07 02:00:00,11.1,87,0.0,0,8.8,1019.6,0
2022-11-07 03:00:00,11.4,84,0.0,0,12.1,1019.7,0
2022-11-07 04:00:00,10.1,92,0.0,0,10.3,1020.3,0
2022-11-07 05:00:00,9.1,97,0.0,0,6.8,1020.9,0
2022-11-07 06:00:00,8.6,96,0.0,0,4.2,1021.4,0
2022-11-07 07:00:00,8.1,95,0.0,0,5.4,1022.0,5
2022-11-07 08:00:00,10.3,89,0.0,0,5.9,1023.4,0
2022-11-07 09:00:00,12.4,72,0.0,0,8.2,1024.2,4
2022-11-07 10:00:00,14.2,64,0.0,0,9.8,1024.5,6
2022-11-07 11:00:00,16.2,56,0.0,2,13.2,1024.4,62
2022-11-07 12:00:00,17.7,51,0.0,1,14.7,1023.8,22
2022-11-07 13:00:00,18.8,47,0.0,0,14.7,1022.6,0
2022-11-07 14:00:00,19.1,44,0.0,0,14.5,1021.8,0
2022-11-07 15:00:00,19.0,43,0.0,0,14.3,1021.6,0
2022-11-07 16:00:00,18.3,45,0.0,0,13.2,1021.8,4
2022-11-07 17:00:00,16.5,51,0.0,0,8.8,1022.1,0
2022-11-07 18:00:00,14.1,59,0.0,0,8.2,1022.8,0
2022-11-07 19:00:00,13.1,63,0.0,0,7.9,1023.6,0
2022-11-07 20:00:00,11.8,71,0.0,0,7.4,1024.3,0
2022-11-07 21:00:00,10.6,77,0.0,0,7.7,1024.8,0
2022-11-07 22:00:00,10.4,77,0.0,0,6.6,1025.1,0
2022-11-07 23:00:00,9.7,77,0.0,1,7.4,1025.4,26
2022-11-08 00:00:00,8.9,78,0.0,2,9.4,1025.6,56
2022-11-08 01:00:00,8.4,76,0.0,3,9.2,1025.3,89
2022-11-08 02:00:00,8.6,72,0.0,3,8.2,1025.3,95
2022-11-08 03:00:00,8.4,70,0.0,3,7.5,1025.0,100
2022-11-08 04:00:00,8.8,66,0.0,3,6.0,1024.8,100
2022-11-08 05:00:00,8.4,66,0.0,3,7.0,1024.8,100
2022-11-08 06:00:00,8.6,64,0.0,3,6.6,1024.7,99
2022-11-08 07:00:00,8.9,64,0.0,3,5.7,1024.9,100
2022-11-08 08:00:00,9.7,70,0.0,3,2.5,1025.7,100
2022-11-08 09:00:00,10.4,66,0.0,3,3.3,1026.2,92
2022-11-08 10:00:00,11.9,53,0.0,3,4.5,1026.2,85
2022-11-08 11:00:00,14.1,42,0.0,3,6.6,1025.6,86
2022-11-08 12:00:00,15.4,39,0.0,2,6.9,1024.8,79
2022-11-08 13:00:00,16.5,38,0.0,2,6.9,1023.4,57
2022-11-08 14:00:00,17.2,40,0.0,1,7.3,1022.1,43
2022-11-08 15:00:00,17.5,41,0.0,0,7.7,1021.3,16
2022-11-08 16:00:00,17.3,44,0.0,1,8.1,1021.1,42
2022-11-08 17:00:00,15.6,52,0.0,2,6.2,1020.9,51
2022-11-08 18:00:00,13.4,59,0.0,3,7.0,1021.1,100
2022-11-08 19:00:00,11.9,65,0.0,3,7.1,1021.6,100
2022-11-08 20:00:00,11.4,68,0.0,3,6.7,1021.9,99
2022-11-08 21:00:00,11.1,71,0.0,3,7.4,1021.8,100
2022-11-08 22:00:00,11.3,69,0.0,3,6.1,1022.1,100
2022-11-08 23:00:00,11.9,66,0.1,51,4.6,1022.3,100
2022-11-09 00:00:00,11.3,73,0.7,53,4.3,1022.4,100
2022-11-09 01:00:00,11.2,79,1.1,55,4.2,1022.2,100
2022-11-09 02:00:00,11.1,82,0.0,3,3.9,1021.8,100
2022-11-09 03:00:00,11.1,84,0.1,51,1.6,1021.4,100
2022-11-09 04:00:00,10.8,89,0.0,3,1.6,1020.9,100
2022-11-09 05:00:00,10.8,90,0.1,51,1.5,1020.7,100
2022-11-09 06:00:00,10.8,93,0.1,51,1.1,1020.7,100
2022-11-09 07:00:00,10.8,94,0.1,51,2.0,1021.0,100
2022-11-09 08:00:00,11.3,90,0.1,51,0.5,1021.7,100
2022-11-09 09:00:00,11.9,91,0.0,3,6.4,1022.4,100
2022-11-09 10:00:00,12.9,85,0.0,3,3.9,1022.4,100
2022-11-09 11:00:00,13.1,84,0.0,3,3.2,1022.2,100
2022-11-09 12:00:00,14.4,79,0.0,1,2.6,1021.6,25
2022-11-09 13:00:00,16.8,68,0.0,1,3.1,1020.5,35
2022-11-09 14:00:00,17.8,64,0.0,0,5.0,1019.4,14
2022-11-09 15:00:00,18.1,64,0.0,0,6.2,1018.8,9
2022-11-09 16:00:00,17.9,65,0.0,0,5.8,1018.5,13
2022-11-09 17:00:00,16.1,74,0.0,0,4.4,1018.4,12
2022-11-09 18:00:00,14.2,82,0.0,0,5.8,1018.6,5
2022-11-09 19:00:00,13.1,88,0.0,1,7.3,1019.3,38
2022-11-09 20:00:00,13.2,88,0.0,0,5.5,1019.8,16
2022-11-09 21:00:00,13.4,88,0.0,1,3.5,1020.0,28
2022-11-09 22:00:00,12.5,91,0.0,3,1.5,1020.4,96
2022-11-09 23:00:00,11.4,95,0.0,3,3.1,1020.2,100
2022-11-10 00:00:00,11.9,96,0.2,51,3.9,1020.5,100
2022-11-10 01:00:00,12.6,93,0.0,3,4.1,1020.3,100
2022-11-10 02:00:00,12.5,93,0.0,3,3.1,1020.4,100
2022-11-10 03:00:00,12.8,91,0.0,3,4.4,1019.8,100
2022-11-10 04:00:00,12.8,93,0.1,51,4.9,1019.4,100
